acq_week,week,tenure,acq_quarter,merchant_index,merchant,parent_merchant,category,subcategory,N_week_cohort,active_users,orders,rpt_orders,spend,rpt_spend
2020-06-28,2021-04-25,43,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,7,13,13,144.49,144.49
2020-06-28,2021-05-02,44,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,5,10,10,105.93,105.93
2020-06-28,2021-05-09,45,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,7,8,8,80.2,80.2
2020-06-28,2021-05-16,46,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,6,8,8,87.03,87.03
2020-06-28,2021-05-23,47,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,3,4,4,51.58,51.58
2020-06-28,2021-05-30,48,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,7,12,12,100.16,100.16
2020-06-28,2021-06-06,49,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,6,8,8,238.121000000001,238.121000000001
2020-06-28,2021-06-13,50,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,3,6,6,56.09,56.09
2020-06-28,2021-06-20,51,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,7,17,17,145.4,145.4
2020-06-28,2021-06-27,52,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,5,10,10,114.53,114.53
2020-06-28,2021-07-04,53,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,4,4,4,20.24,20.24
2020-06-28,2021-07-11,54,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,3,6,6,80.47,80.47
2020-06-28,2021-07-18,55,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,5,8,8,90.97,90.97
2020-06-28,2021-07-25,56,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,4,10,10,117.97,117.97
2020-06-28,2021-08-01,57,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,6,13,13,151.53,151.53
2020-06-28,2021-08-08,58,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,5,8,8,79.73,79.73
2020-06-28,2021-08-15,59,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,2,10,10,137.9,137.9
2020-06-28,2021-08-22,60,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,3,10,10,111.2,111.2
2020-06-28,2021-08-29,61,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,2,7,7,119.93,119.93
2020-06-28,2021-09-05,62,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,4,7,7,64.48,64.48
2020-06-28,2021-09-12,63,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,4,8,8,57.33,57.33
2020-06-28,2021-09-19,64,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,2,6,6,69.94,69.94
2020-06-28,2021-09-26,65,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,4,4,4,33.83,33.83
2020-06-28,2021-10-03,66,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,4,6,6,82.34,82.34
2020-06-28,2021-10-10,67,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,4,14,14,219.43,219.43
2020-06-28,2021-10-17,68,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,3,5,5,155.321000000001,155.321000000001
2020-06-28,2021-10-24,69,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,3,5,5,70.8,70.8
2020-06-28,2021-10-31,70,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,4,6,6,52.87,52.87
2020-06-28,2021-11-07,71,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,4,7,7,191.691000000001,191.691000000001
2020-06-28,2021-11-14,72,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,3,6,6,137.24,137.24
2020-06-28,2021-11-21,73,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,5,9,9,118.5,118.5
2020-06-28,2021-11-28,74,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,4,11,11,121.72,121.72
2020-06-28,2021-12-05,75,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,4,15,15,170.95,170.95
2020-06-28,2021-12-12,76,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,3,7,7,74.98,74.98
2020-07-05,2020-07-05,0,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,126,183,57,1132.04,405.62
2020-07-05,2020-07-12,1,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,40,118,118,1136.36,1136.36
2020-07-05,2020-07-19,2,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,30,84,84,706.46,706.46
2020-07-05,2020-07-26,3,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,27,81,81,909.021000000001,909.021000000001
2020-07-05,2020-08-02,4,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,21,48,48,337.34,337.34
2020-07-05,2020-08-09,5,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,14,47,47,425.09,425.09
2020-07-05,2020-08-16,6,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,17,33,33,306.971000000001,306.971000000001
2020-07-05,2020-08-23,7,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,13,19,19,159.59,159.59
2020-07-05,2020-08-30,8,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,9,25,25,270,270
2020-07-05,2020-09-06,9,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,12,24,24,167.02,167.02
2020-07-05,2020-09-13,10,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,8,26,26,316.79,316.79
2020-07-05,2020-09-20,11,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,11,29,29,337.82,337.82
2020-07-05,2020-09-27,12,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,10,29,29,342.13,342.13
2020-07-05,2020-10-04,13,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,12,29,29,316.61,316.61
2020-07-05,2020-10-11,14,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,9,18,18,203.17,203.17
2020-07-05,2020-10-18,15,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,9,19,19,147.56,147.56
2020-07-05,2020-10-25,16,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,7,18,18,204.46,204.46
2020-07-05,2020-11-01,17,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,5,8,8,45.24,45.24
2020-07-05,2020-11-08,18,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,5,13,13,108.31,108.31
2020-07-05,2020-11-15,19,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,8,15,15,121.2,121.2
2020-07-05,2020-11-22,20,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,4,18,18,109.33,109.33
2020-07-05,2020-11-29,21,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,7,12,12,75.87,75.87
2020-07-05,2020-12-06,22,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,6,10,10,104.56,104.56
2020-07-05,2020-12-13,23,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,7,14,14,139.14,139.14
2020-07-05,2020-12-20,24,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,6,19,19,179.86,179.86
2020-07-05,2020-12-27,25,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,7,19,19,182.45,182.45
2020-07-05,2021-01-03,26,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,6,16,16,162.93,162.93
2020-07-05,2021-01-10,27,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,4,17,17,163.49,163.49
2020-07-05,2021-01-17,28,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,6,16,16,191.28,191.28
2020-07-05,2021-01-24,29,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,4,11,11,106.43,106.43
2020-07-05,2021-01-31,30,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,6,15,15,192.84,192.84
2020-07-05,2021-02-07,31,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,7,16,16,181.53,181.53
2020-07-05,2021-02-14,32,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,6,23,23,256.65,256.65
2020-07-05,2021-02-21,33,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,5,14,14,158.39,158.39
2020-07-05,2021-02-28,34,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,2,8,8,88.92,88.92
2020-07-05,2021-03-07,35,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,5,7,7,87.09,87.09
2020-07-05,2021-03-14,36,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,3,10,10,121.46,121.46
2020-07-05,2021-03-21,37,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,3,9,9,94.91,94.91
2020-07-05,2021-03-28,38,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,7,11,11,93.82,93.82
2020-07-05,2021-04-04,39,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,3,10,10,106.9,106.9
2020-07-05,2021-04-11,40,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,3,9,9,109.4,109.4
2020-07-05,2021-04-18,41,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,3,7,7,92.93,92.93
2020-07-05,2021-04-25,42,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,5,14,14,177.49,177.49
2020-07-05,2021-05-02,43,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,4,9,9,102.31,102.31
2020-07-05,2021-05-09,44,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,4,9,9,101.91,101.91
2020-07-05,2021-05-16,45,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,5,7,7,78.71,78.71
2020-07-05,2021-05-23,46,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,3,6,6,79.94,79.94
2020-07-05,2021-05-30,47,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,4,7,7,121.6,121.6
2020-07-05,2021-06-06,48,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,3,7,7,66.33,66.33
2020-07-05,2021-06-13,49,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,4,11,11,197.92,197.92
2020-07-05,2021-06-20,50,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,4,4,4,39.66,39.66
2020-07-05,2021-06-27,51,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,2,4,4,67.96,67.96
2020-07-05,2021-07-04,52,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,2,3,3,14.05,14.05
2020-07-05,2021-07-11,53,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,2,3,3,6.97,6.97
2020-07-05,2021-07-18,54,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,2,5,5,54.08,54.08
2020-07-05,2021-07-25,55,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,3,4,4,22.36,22.36
2020-07-05,2021-08-01,56,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,1,1,1,3.29,3.29
2020-07-05,2021-08-08,57,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,1,2,2,29.98,29.98
2020-07-05,2021-08-15,58,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,5,5,5,41.66,41.66
2020-07-05,2021-08-22,59,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,1,2,2,17.26,17.26
2020-07-05,2021-08-29,60,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,1,1,1,15.39,15.39
2020-07-05,2021-09-05,61,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,3,7,7,83.59,83.59
2020-07-05,2021-09-12,62,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,3,4,4,52.96,52.96
2020-07-05,2021-09-19,63,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,2,4,4,44.32,44.32
2020-07-05,2021-09-26,64,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,1,1,1,22.67,22.67
2020-07-05,2021-10-03,65,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,7,11,11,133.77,133.77
2020-07-05,2021-10-10,66,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,5,9,9,65.74,65.74
2020-07-05,2021-10-17,67,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,4,7,7,101.6,101.6
2020-07-05,2021-10-24,68,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,4,7,7,73.38,73.38
2020-07-05,2021-10-31,69,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,4,14,14,168.34,168.34
2020-07-05,2021-11-07,70,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,6,14,14,153.1,153.1
2020-07-05,2021-11-14,71,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,8,12,12,120.62,120.62
2020-07-05,2021-11-21,72,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,4,8,8,75.94,75.94
2020-07-05,2021-11-28,73,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,5,11,11,124.15,124.15
2020-07-05,2021-12-05,74,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,6,7,7,225.381000000001,225.381000000001
2020-07-05,2021-12-12,75,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,126,0,0,0,0,0
2020-07-12,2020-07-12,0,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,132,221,89,1513.88,799.67
2020-07-12,2020-07-19,1,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,48,125,125,884.82,884.82
2020-07-12,2020-07-26,2,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,34,59,59,486.75,486.75
2020-07-12,2020-08-02,3,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,20,41,41,320.07,320.07
2020-07-12,2020-08-09,4,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,20,44,44,370.72,370.72
2020-07-12,2020-08-16,5,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,23,45,45,379.51,379.51
2020-07-12,2020-08-23,6,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,19,35,35,404.82,404.82
2020-07-12,2020-08-30,7,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,23,48,48,357.92,357.92
2020-07-12,2020-09-06,8,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,20,35,35,249.28,249.28
2020-07-12,2020-09-13,9,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,15,24,24,207.82,207.82
2020-07-12,2020-09-20,10,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,12,26,26,258.93,258.93
2020-07-12,2020-09-27,11,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,14,25,25,277.28,277.28
2020-07-12,2020-10-04,12,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,16,26,26,212.53,212.53
2020-07-12,2020-10-11,13,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,13,24,24,311.32,311.32
2020-07-12,2020-10-18,14,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,15,31,31,275.82,275.82
2020-07-12,2020-10-25,15,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,14,27,27,268.93,268.93
2020-07-12,2020-11-01,16,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,18,31,31,280.81,280.81
2020-07-12,2020-11-08,17,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,8,13,13,84.88,84.88
2020-07-12,2020-11-15,18,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,12,23,23,128.52,128.52
2020-07-12,2020-11-22,19,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,11,19,19,158.26,158.26
2020-07-12,2020-11-29,20,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,9,16,16,147.92,147.92
2020-07-12,2020-12-06,21,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,6,10,10,71.09,71.09
2020-07-12,2020-12-13,22,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,8,14,14,99.26,99.26
2020-07-12,2020-12-20,23,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,8,20,20,187.99,187.99
2020-07-12,2020-12-27,24,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,10,25,25,182.46,182.46
2020-07-12,2021-01-03,25,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,9,18,18,168.98,168.98
2020-07-12,2021-01-10,26,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,8,15,15,136.96,136.96
2020-07-12,2021-01-17,27,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,4,14,14,92.17,92.17
2020-07-12,2021-01-24,28,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,3,6,6,72.03,72.03
2020-07-12,2021-01-31,29,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,10,17,17,207.55,207.55
2020-07-12,2021-02-07,30,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,9,18,18,156.44,156.44
2020-07-12,2021-02-14,31,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,12,24,24,217.64,217.64
2020-07-12,2021-02-21,32,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,8,15,15,143.49,143.49
2020-07-12,2021-02-28,33,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,8,11,11,86.51,86.51
2020-07-12,2021-03-07,34,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,9,11,11,141.06,141.06
2020-07-12,2021-03-14,35,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,5,14,14,176.56,176.56
2020-07-12,2021-03-21,36,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,6,9,9,114.16,114.16
2020-07-12,2021-03-28,37,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,8,13,13,170.39,170.39
2020-07-12,2021-04-04,38,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,10,17,17,232.26,232.26
2020-07-12,2021-04-11,39,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,8,15,15,178.27,178.27
2020-07-12,2021-04-18,40,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,6,16,16,155.7,155.7
2020-07-12,2021-04-25,41,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,5,25,25,276.93,276.93
2020-07-12,2021-05-02,42,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,6,16,16,121.59,121.59
2020-07-12,2021-05-09,43,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,9,26,26,326.69,326.69
2020-07-12,2021-05-16,44,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,6,18,18,203.61,203.61
2020-07-12,2021-05-23,45,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,5,6,6,72.69,72.69
2020-07-12,2021-05-30,46,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,6,10,10,148.62,148.62
2020-07-12,2021-06-06,47,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,8,13,13,134.65,134.65
2020-07-12,2021-06-13,48,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,4,9,9,151.26,151.26
2020-07-12,2021-06-20,49,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,12,20,20,200.39,200.39
2020-07-12,2021-06-27,50,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,10,16,16,176.45,176.45
2020-07-12,2021-07-04,51,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,7,23,23,319.48,319.48
2020-07-12,2021-07-11,52,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,5,11,11,105.36,105.36
2020-07-12,2021-07-18,53,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,5,9,9,115.17,115.17
2020-07-12,2021-07-25,54,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,6,12,12,125.13,125.13
2020-07-12,2021-08-01,55,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,5,9,9,119.19,119.19
2020-07-12,2021-08-08,56,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,3,7,7,160.95,160.95
2020-07-12,2021-08-15,57,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,4,7,7,95.57,95.57
2020-07-12,2021-08-22,58,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,4,10,10,89.1,89.1
2020-07-12,2021-08-29,59,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,4,7,7,124.81,124.81
2020-07-12,2021-09-05,60,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,5,13,13,187.86,187.86
2020-07-12,2021-09-12,61,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,4,8,8,293.741000000001,293.741000000001
2020-07-12,2021-09-19,62,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,3,10,10,134.87,134.87
2020-07-12,2021-09-26,63,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,6,13,13,188.62,188.62
2020-07-12,2021-10-03,64,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,7,11,11,167.62,167.62
2020-07-12,2021-10-10,65,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,7,16,16,201.95,201.95
2020-07-12,2021-10-17,66,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,5,14,14,146.68,146.68
2020-07-12,2021-10-24,67,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,7,16,16,131.02,131.02
2020-07-12,2021-10-31,68,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,7,17,17,245.26,245.26
2020-07-12,2021-11-07,69,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,9,20,20,234.19,234.19
2020-07-12,2021-11-14,70,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,6,11,11,170.53,170.53
2020-07-12,2021-11-21,71,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,6,23,23,230.28,230.28
2020-07-12,2021-11-28,72,2020-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,132,6,15,15,245.09,245.09
