time,merchant_name,cohort_size
2017-03-26,808_freebirds_world_burrito_freebirds_world_burrito,672
2017-04-02,808_freebirds_world_burrito_freebirds_world_burrito,719
2017-04-09,808_freebirds_world_burrito_freebirds_world_burrito,678
2017-04-16,808_freebirds_world_burrito_freebirds_world_burrito,586
2017-04-23,808_freebirds_world_burrito_freebirds_world_burrito,601
2017-04-30,808_freebirds_world_burrito_freebirds_world_burrito,642
2017-05-07,808_freebirds_world_burrito_freebirds_world_burrito,607
2017-05-14,808_freebirds_world_burrito_freebirds_world_burrito,603
2017-05-21,808_freebirds_world_burrito_freebirds_world_burrito,565
2017-05-28,808_freebirds_world_burrito_freebirds_world_burrito,609
2017-06-04,808_freebirds_world_burrito_freebirds_world_burrito,560
2017-06-11,808_freebirds_world_burrito_freebirds_world_burrito,571
2017-06-18,808_freebirds_world_burrito_freebirds_world_burrito,680
2017-06-25,808_freebirds_world_burrito_freebirds_world_burrito,656
2017-07-02,808_freebirds_world_burrito_freebirds_world_burrito,543
2017-07-09,808_freebirds_world_burrito_freebirds_world_burrito,570
2017-07-16,808_freebirds_world_burrito_freebirds_world_burrito,588
2017-07-23,808_freebirds_world_burrito_freebirds_world_burrito,635
2017-07-30,808_freebirds_world_burrito_freebirds_world_burrito,684
2017-08-06,808_freebirds_world_burrito_freebirds_world_burrito,558
2017-08-13,808_freebirds_world_burrito_freebirds_world_burrito,560
2017-08-20,808_freebirds_world_burrito_freebirds_world_burrito,556
2017-08-27,808_freebirds_world_burrito_freebirds_world_burrito,487
2017-09-03,808_freebirds_world_burrito_freebirds_world_burrito,597
2017-09-10,808_freebirds_world_burrito_freebirds_world_burrito,530
2017-09-17,808_freebirds_world_burrito_freebirds_world_burrito,532
2017-09-24,808_freebirds_world_burrito_freebirds_world_burrito,539
2017-10-01,808_freebirds_world_burrito_freebirds_world_burrito,511
2017-10-08,808_freebirds_world_burrito_freebirds_world_burrito,471
2017-10-15,808_freebirds_world_burrito_freebirds_world_burrito,548
2017-10-22,808_freebirds_world_burrito_freebirds_world_burrito,478
2017-10-29,808_freebirds_world_burrito_freebirds_world_burrito,447
2017-11-05,808_freebirds_world_burrito_freebirds_world_burrito,487
2017-11-12,808_freebirds_world_burrito_freebirds_world_burrito,472
2017-11-19,808_freebirds_world_burrito_freebirds_world_burrito,367
2017-11-26,808_freebirds_world_burrito_freebirds_world_burrito,453
2017-12-03,808_freebirds_world_burrito_freebirds_world_burrito,450
2017-12-10,808_freebirds_world_burrito_freebirds_world_burrito,438
2017-12-17,808_freebirds_world_burrito_freebirds_world_burrito,435
2017-12-24,808_freebirds_world_burrito_freebirds_world_burrito,335
2017-12-31,808_freebirds_world_burrito_freebirds_world_burrito,378
2018-01-07,808_freebirds_world_burrito_freebirds_world_burrito,460
2018-01-14,808_freebirds_world_burrito_freebirds_world_burrito,412
2018-01-21,808_freebirds_world_burrito_freebirds_world_burrito,470
2018-01-28,808_freebirds_world_burrito_freebirds_world_burrito,443
2018-02-04,808_freebirds_world_burrito_freebirds_world_burrito,417
2018-02-11,808_freebirds_world_burrito_freebirds_world_burrito,450
2018-02-18,808_freebirds_world_burrito_freebirds_world_burrito,460
2018-02-25,808_freebirds_world_burrito_freebirds_world_burrito,519
2018-03-04,808_freebirds_world_burrito_freebirds_world_burrito,502
2018-03-11,808_freebirds_world_burrito_freebirds_world_burrito,482
2018-03-18,808_freebirds_world_burrito_freebirds_world_burrito,454
2018-03-25,808_freebirds_world_burrito_freebirds_world_burrito,483
2018-04-01,808_freebirds_world_burrito_freebirds_world_burrito,528
2018-04-08,808_freebirds_world_burrito_freebirds_world_burrito,524
2018-04-15,808_freebirds_world_burrito_freebirds_world_burrito,494
2018-04-22,808_freebirds_world_burrito_freebirds_world_burrito,506
2018-04-29,808_freebirds_world_burrito_freebirds_world_burrito,518
2018-05-06,808_freebirds_world_burrito_freebirds_world_burrito,515
2018-05-13,808_freebirds_world_burrito_freebirds_world_burrito,441
2018-05-20,808_freebirds_world_burrito_freebirds_world_burrito,463
2018-05-27,808_freebirds_world_burrito_freebirds_world_burrito,498
2018-06-03,808_freebirds_world_burrito_freebirds_world_burrito,538
2018-06-10,808_freebirds_world_burrito_freebirds_world_burrito,504
2018-06-17,808_freebirds_world_burrito_freebirds_world_burrito,591
2018-06-24,808_freebirds_world_burrito_freebirds_world_burrito,533
2018-07-01,808_freebirds_world_burrito_freebirds_world_burrito,517
2018-07-08,808_freebirds_world_burrito_freebirds_world_burrito,489
2018-07-15,808_freebirds_world_burrito_freebirds_world_burrito,544
2018-07-22,808_freebirds_world_burrito_freebirds_world_burrito,543
2018-07-29,808_freebirds_world_burrito_freebirds_world_burrito,569
2018-08-05,808_freebirds_world_burrito_freebirds_world_burrito,542
2018-08-12,808_freebirds_world_burrito_freebirds_world_burrito,499
2018-08-19,808_freebirds_world_burrito_freebirds_world_burrito,537
2018-08-26,808_freebirds_world_burrito_freebirds_world_burrito,477
2018-09-02,808_freebirds_world_burrito_freebirds_world_burrito,471
2018-09-09,808_freebirds_world_burrito_freebirds_world_burrito,467
2018-09-16,808_freebirds_world_burrito_freebirds_world_burrito,468
2018-09-23,808_freebirds_world_burrito_freebirds_world_burrito,473
2018-09-30,808_freebirds_world_burrito_freebirds_world_burrito,438
2018-10-07,808_freebirds_world_burrito_freebirds_world_burrito,423
2018-10-14,808_freebirds_world_burrito_freebirds_world_burrito,423
2018-10-21,808_freebirds_world_burrito_freebirds_world_burrito,474
2018-10-28,808_freebirds_world_burrito_freebirds_world_burrito,461
2018-11-04,808_freebirds_world_burrito_freebirds_world_burrito,432
2018-11-11,808_freebirds_world_burrito_freebirds_world_burrito,406
2018-11-18,808_freebirds_world_burrito_freebirds_world_burrito,369
2018-11-25,808_freebirds_world_burrito_freebirds_world_burrito,391
2018-12-02,808_freebirds_world_burrito_freebirds_world_burrito,448
2018-12-09,808_freebirds_world_burrito_freebirds_world_burrito,404
2018-12-16,808_freebirds_world_burrito_freebirds_world_burrito,378
2018-12-23,808_freebirds_world_burrito_freebirds_world_burrito,263
2018-12-30,808_freebirds_world_burrito_freebirds_world_burrito,335
2019-01-06,808_freebirds_world_burrito_freebirds_world_burrito,387
2019-01-13,808_freebirds_world_burrito_freebirds_world_burrito,403
2019-01-20,808_freebirds_world_burrito_freebirds_world_burrito,380
2019-01-27,808_freebirds_world_burrito_freebirds_world_burrito,443
2019-02-03,808_freebirds_world_burrito_freebirds_world_burrito,399
2019-02-10,808_freebirds_world_burrito_freebirds_world_burrito,416
2019-02-17,808_freebirds_world_burrito_freebirds_world_burrito,415
2019-02-24,808_freebirds_world_burrito_freebirds_world_burrito,434
2019-03-03,808_freebirds_world_burrito_freebirds_world_burrito,441
2019-03-10,808_freebirds_world_burrito_freebirds_world_burrito,449
2019-03-17,808_freebirds_world_burrito_freebirds_world_burrito,464
2019-03-24,808_freebirds_world_burrito_freebirds_world_burrito,474
2019-03-31,808_freebirds_world_burrito_freebirds_world_burrito,484
2019-04-07,808_freebirds_world_burrito_freebirds_world_burrito,505
2019-04-14,808_freebirds_world_burrito_freebirds_world_burrito,504
2019-04-21,808_freebirds_world_burrito_freebirds_world_burrito,418
2019-04-28,808_freebirds_world_burrito_freebirds_world_burrito,514
2019-05-05,808_freebirds_world_burrito_freebirds_world_burrito,433
2019-05-12,808_freebirds_world_burrito_freebirds_world_burrito,426
2019-05-19,808_freebirds_world_burrito_freebirds_world_burrito,477
2019-05-26,808_freebirds_world_burrito_freebirds_world_burrito,429
2019-06-02,808_freebirds_world_burrito_freebirds_world_burrito,450
2019-06-09,808_freebirds_world_burrito_freebirds_world_burrito,464
2019-06-16,808_freebirds_world_burrito_freebirds_world_burrito,457
2019-06-23,808_freebirds_world_burrito_freebirds_world_burrito,412
2019-06-30,808_freebirds_world_burrito_freebirds_world_burrito,445
2019-07-07,808_freebirds_world_burrito_freebirds_world_burrito,392
2019-07-14,808_freebirds_world_burrito_freebirds_world_burrito,469
2019-07-21,808_freebirds_world_burrito_freebirds_world_burrito,441
2019-07-28,808_freebirds_world_burrito_freebirds_world_burrito,509
2019-08-04,808_freebirds_world_burrito_freebirds_world_burrito,451
2019-08-11,808_freebirds_world_burrito_freebirds_world_burrito,423
2019-08-18,808_freebirds_world_burrito_freebirds_world_burrito,418
2019-08-25,808_freebirds_world_burrito_freebirds_world_burrito,441
2019-09-01,808_freebirds_world_burrito_freebirds_world_burrito,408
2019-09-08,808_freebirds_world_burrito_freebirds_world_burrito,393
2019-09-15,808_freebirds_world_burrito_freebirds_world_burrito,391
2019-09-22,808_freebirds_world_burrito_freebirds_world_burrito,343
2019-09-29,808_freebirds_world_burrito_freebirds_world_burrito,373
2019-10-06,808_freebirds_world_burrito_freebirds_world_burrito,434
2019-10-13,808_freebirds_world_burrito_freebirds_world_burrito,348
2019-10-20,808_freebirds_world_burrito_freebirds_world_burrito,361
2019-10-27,808_freebirds_world_burrito_freebirds_world_burrito,311
2019-11-03,808_freebirds_world_burrito_freebirds_world_burrito,376
2019-11-10,808_freebirds_world_burrito_freebirds_world_burrito,337
2019-11-17,808_freebirds_world_burrito_freebirds_world_burrito,337
2019-11-24,808_freebirds_world_burrito_freebirds_world_burrito,260
2019-12-01,808_freebirds_world_burrito_freebirds_world_burrito,303
2019-12-08,808_freebirds_world_burrito_freebirds_world_burrito,363
2019-12-15,808_freebirds_world_burrito_freebirds_world_burrito,345
2019-12-22,808_freebirds_world_burrito_freebirds_world_burrito,243
2019-12-29,808_freebirds_world_burrito_freebirds_world_burrito,266
2020-01-05,808_freebirds_world_burrito_freebirds_world_burrito,325
2020-01-12,808_freebirds_world_burrito_freebirds_world_burrito,314
2020-01-19,808_freebirds_world_burrito_freebirds_world_burrito,347
2020-01-26,808_freebirds_world_burrito_freebirds_world_burrito,322
2020-02-02,808_freebirds_world_burrito_freebirds_world_burrito,335
2020-02-09,808_freebirds_world_burrito_freebirds_world_burrito,354
2020-02-16,808_freebirds_world_burrito_freebirds_world_burrito,375
2020-02-23,808_freebirds_world_burrito_freebirds_world_burrito,359
2017-01-01,916_taco_bueno_taco_bueno,349
2017-01-08,916_taco_bueno_taco_bueno,324
2017-01-15,916_taco_bueno_taco_bueno,370
2017-01-22,916_taco_bueno_taco_bueno,365
2017-01-29,916_taco_bueno_taco_bueno,362
2017-02-05,916_taco_bueno_taco_bueno,344
2017-02-12,916_taco_bueno_taco_bueno,442
2017-02-19,916_taco_bueno_taco_bueno,428
2017-02-26,916_taco_bueno_taco_bueno,438
2017-03-05,916_taco_bueno_taco_bueno,421
2017-03-12,916_taco_bueno_taco_bueno,371
2017-03-19,916_taco_bueno_taco_bueno,422
2017-03-26,916_taco_bueno_taco_bueno,416
2017-04-02,916_taco_bueno_taco_bueno,416
2017-04-09,916_taco_bueno_taco_bueno,408
2017-04-16,916_taco_bueno_taco_bueno,367
2017-04-23,916_taco_bueno_taco_bueno,383
2017-04-30,916_taco_bueno_taco_bueno,372
2017-05-07,916_taco_bueno_taco_bueno,436
2017-05-14,916_taco_bueno_taco_bueno,392
2017-05-21,916_taco_bueno_taco_bueno,403
2017-05-28,916_taco_bueno_taco_bueno,426
2017-06-04,916_taco_bueno_taco_bueno,396
2017-06-11,916_taco_bueno_taco_bueno,400
2017-06-18,916_taco_bueno_taco_bueno,383
2017-06-25,916_taco_bueno_taco_bueno,343
2017-07-02,916_taco_bueno_taco_bueno,395
2017-07-09,916_taco_bueno_taco_bueno,325
2017-07-16,916_taco_bueno_taco_bueno,386
2017-07-23,916_taco_bueno_taco_bueno,336
2017-07-30,916_taco_bueno_taco_bueno,395
2017-08-06,916_taco_bueno_taco_bueno,329
2017-08-13,916_taco_bueno_taco_bueno,375
2017-08-20,916_taco_bueno_taco_bueno,310
2017-08-27,916_taco_bueno_taco_bueno,358
2017-09-03,916_taco_bueno_taco_bueno,330
2017-09-10,916_taco_bueno_taco_bueno,314
2017-09-17,916_taco_bueno_taco_bueno,305
2017-09-24,916_taco_bueno_taco_bueno,319
2017-10-01,916_taco_bueno_taco_bueno,318
2017-10-08,916_taco_bueno_taco_bueno,280
2017-10-15,916_taco_bueno_taco_bueno,342
2017-10-22,916_taco_bueno_taco_bueno,301
2017-10-29,916_taco_bueno_taco_bueno,296
2017-11-05,916_taco_bueno_taco_bueno,249
2017-11-12,916_taco_bueno_taco_bueno,273
2017-11-19,916_taco_bueno_taco_bueno,242
2017-11-26,916_taco_bueno_taco_bueno,295
2017-12-03,916_taco_bueno_taco_bueno,264
2017-12-10,916_taco_bueno_taco_bueno,245
2017-12-17,916_taco_bueno_taco_bueno,306
2017-12-24,916_taco_bueno_taco_bueno,233
2017-12-31,916_taco_bueno_taco_bueno,216
2018-01-07,916_taco_bueno_taco_bueno,238
2018-01-14,916_taco_bueno_taco_bueno,191
2018-01-21,916_taco_bueno_taco_bueno,202
2018-01-28,916_taco_bueno_taco_bueno,203
2018-02-04,916_taco_bueno_taco_bueno,226
2018-02-11,916_taco_bueno_taco_bueno,247
2018-02-18,916_taco_bueno_taco_bueno,235
2018-02-25,916_taco_bueno_taco_bueno,280
2018-03-04,916_taco_bueno_taco_bueno,291
2018-03-11,916_taco_bueno_taco_bueno,275
2018-03-18,916_taco_bueno_taco_bueno,318
2018-03-25,916_taco_bueno_taco_bueno,240
2018-04-01,916_taco_bueno_taco_bueno,282
2018-04-08,916_taco_bueno_taco_bueno,218
2018-04-15,916_taco_bueno_taco_bueno,232
2018-04-22,916_taco_bueno_taco_bueno,211
2018-04-29,916_taco_bueno_taco_bueno,281
2018-05-06,916_taco_bueno_taco_bueno,235
2018-05-13,916_taco_bueno_taco_bueno,227
2018-05-20,916_taco_bueno_taco_bueno,208
2018-05-27,916_taco_bueno_taco_bueno,256
2018-06-03,916_taco_bueno_taco_bueno,239
2018-06-10,916_taco_bueno_taco_bueno,295
2018-06-17,916_taco_bueno_taco_bueno,260
2018-06-24,916_taco_bueno_taco_bueno,247
2018-07-01,916_taco_bueno_taco_bueno,275
2018-07-08,916_taco_bueno_taco_bueno,237
2018-07-15,916_taco_bueno_taco_bueno,240
2018-07-22,916_taco_bueno_taco_bueno,225
2018-07-29,916_taco_bueno_taco_bueno,232
2018-08-05,916_taco_bueno_taco_bueno,217
2018-08-12,916_taco_bueno_taco_bueno,200
2018-08-19,916_taco_bueno_taco_bueno,203
2018-08-26,916_taco_bueno_taco_bueno,206
2018-09-02,916_taco_bueno_taco_bueno,224
2018-09-09,916_taco_bueno_taco_bueno,195
2018-09-16,916_taco_bueno_taco_bueno,145
2018-09-23,916_taco_bueno_taco_bueno,178
2018-09-30,916_taco_bueno_taco_bueno,166
2018-10-07,916_taco_bueno_taco_bueno,194
2018-10-14,916_taco_bueno_taco_bueno,185
2018-10-21,916_taco_bueno_taco_bueno,171
2018-10-28,916_taco_bueno_taco_bueno,178
2018-11-04,916_taco_bueno_taco_bueno,159
2018-11-11,916_taco_bueno_taco_bueno,168
2018-11-18,916_taco_bueno_taco_bueno,156
2018-11-25,916_taco_bueno_taco_bueno,193
2018-12-02,916_taco_bueno_taco_bueno,153
2018-12-09,916_taco_bueno_taco_bueno,141
2018-12-16,916_taco_bueno_taco_bueno,183
2018-12-23,916_taco_bueno_taco_bueno,140
2018-12-30,916_taco_bueno_taco_bueno,145
2019-01-06,916_taco_bueno_taco_bueno,99
2019-01-13,916_taco_bueno_taco_bueno,88
2019-01-20,916_taco_bueno_taco_bueno,134
2019-01-27,916_taco_bueno_taco_bueno,130
2019-02-03,916_taco_bueno_taco_bueno,134
2019-02-10,916_taco_bueno_taco_bueno,116
2019-02-17,916_taco_bueno_taco_bueno,117
2019-02-24,916_taco_bueno_taco_bueno,121
2019-03-03,916_taco_bueno_taco_bueno,132
2019-03-10,916_taco_bueno_taco_bueno,116
2019-03-17,916_taco_bueno_taco_bueno,117
2019-03-24,916_taco_bueno_taco_bueno,131
2019-03-31,916_taco_bueno_taco_bueno,124
2019-04-07,916_taco_bueno_taco_bueno,122
2019-04-14,916_taco_bueno_taco_bueno,181
2019-04-21,916_taco_bueno_taco_bueno,119
2019-04-28,916_taco_bueno_taco_bueno,134
2019-05-05,916_taco_bueno_taco_bueno,143
2019-05-12,916_taco_bueno_taco_bueno,129
2019-05-19,916_taco_bueno_taco_bueno,167
2019-05-26,916_taco_bueno_taco_bueno,145
2019-06-02,916_taco_bueno_taco_bueno,130
2019-06-09,916_taco_bueno_taco_bueno,160
2019-06-16,916_taco_bueno_taco_bueno,162
2019-06-23,916_taco_bueno_taco_bueno,167
2019-06-30,916_taco_bueno_taco_bueno,124
2019-07-07,916_taco_bueno_taco_bueno,149
2019-07-14,916_taco_bueno_taco_bueno,144
2019-07-21,916_taco_bueno_taco_bueno,133
2019-07-28,916_taco_bueno_taco_bueno,124
2019-08-04,916_taco_bueno_taco_bueno,131
2019-08-11,916_taco_bueno_taco_bueno,113
2019-08-18,916_taco_bueno_taco_bueno,143
2019-08-25,916_taco_bueno_taco_bueno,112
2019-09-01,916_taco_bueno_taco_bueno,110
2019-09-08,916_taco_bueno_taco_bueno,129
2019-09-15,916_taco_bueno_taco_bueno,126
2019-09-22,916_taco_bueno_taco_bueno,93
2019-09-29,916_taco_bueno_taco_bueno,130
2019-10-06,916_taco_bueno_taco_bueno,133
2019-10-13,916_taco_bueno_taco_bueno,143
2019-10-20,916_taco_bueno_taco_bueno,129
2019-10-27,916_taco_bueno_taco_bueno,120
2019-11-03,916_taco_bueno_taco_bueno,98
2019-11-10,916_taco_bueno_taco_bueno,100
2019-11-17,916_taco_bueno_taco_bueno,112
2019-11-24,916_taco_bueno_taco_bueno,108
2019-12-01,916_taco_bueno_taco_bueno,109
2019-12-08,916_taco_bueno_taco_bueno,141
2019-12-15,916_taco_bueno_taco_bueno,114
2019-12-22,916_taco_bueno_taco_bueno,128
2019-12-29,916_taco_bueno_taco_bueno,99
2020-01-05,916_taco_bueno_taco_bueno,87
2020-01-12,916_taco_bueno_taco_bueno,73
2020-01-19,916_taco_bueno_taco_bueno,62
2020-01-26,916_taco_bueno_taco_bueno,86
2020-02-02,916_taco_bueno_taco_bueno,92
2020-02-09,916_taco_bueno_taco_bueno,105
2020-02-16,916_taco_bueno_taco_bueno,95
2020-02-23,916_taco_bueno_taco_bueno,116
